t,dual_CO2_Liq,p_CO2_Liq,dual_Electricity,p_Electricity,comp_in_CO2_Liq,comp_in_Electricity,comp_out_CO2_Comp,wedge_0.07_p_el,store_volume,store_charge_Fuelusetotal,store_discharge,dual_storage_balance_lambda,dual_soc_max_mu,dual_terminal_soc_nu,comp_on,store_charge_on,store_discharge_on,any_activity,idle_but_priced
T5793,-75.69082803104851,75.69082803104851,-46.04,46.04,1.5325737179480814,0.1072801602563657,1.5325737179480814,3.2228000000000003,,,,,,,True,False,False,True,False
T5794,-74.00983345399634,74.00983345399634,-41.36,41.36,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.8952000000000004,,,,,,,True,False,False,True,False
T5795,-72.87121105885629,72.87121105885629,-38.19,38.19,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.6733000000000002,,,,,,,True,False,False,True,False
T5796,-71.87626341389166,71.87626341389166,-35.42,35.42,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4794000000000005,,,,,,,True,False,False,True,False
T5797,-71.64638381361102,71.64638381361102,-34.78,34.78,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4346,,,,,,,True,False,False,True,False
T5798,-71.5314440134707,71.5314440134707,-34.46,34.46,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4122000000000003,,,,,,,True,False,False,True,False
T5799,-71.88703902015482,71.88703902015482,-35.45,35.45,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4815000000000005,,,,,,,True,False,False,True,False
T5800,-72.16361291424246,72.16361291424246,-36.22,36.22,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.5354,,,,,,,True,False,False,True,False
T5801,-74.74257467989088,74.74257467989088,-43.4,43.4,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.0380000000000003,,,,,,,True,False,False,True,False
T5802,-77.28920962674984,77.28920962674984,-50.49,50.49,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.5343000000000004,,,,,,,True,False,False,True,False
T5803,0.0,-0.0,-34.46,34.46,0.0,0.0,0.0,2.4122000000000003,,,,,,,False,False,False,False,False
T5804,0.0,-0.0,-52.49,52.49,0.0,0.0,0.0,3.6743000000000006,,,,,,,False,False,False,False,False
T5805,0.0,-0.0,-31.01,31.01,0.0,0.0,0.0,2.1707000000000005,,,,,,,False,False,False,False,False
T5806,-76.44512046946936,76.44512046946936,-48.14,48.14,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.3698000000000006,,,,,,,True,False,False,True,False
T5807,-73.06158010283872,73.06158010283872,-38.72,38.72,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.7104000000000004,,,,,,,True,False,False,True,False
T5808,-72.58386155850549,72.58386155850549,-37.39,37.39,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.6173,,,,,,,True,False,False,True,False
T5809,-70.8849076376814,70.8849076376814,-32.66,32.66,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.2862,,,,,,,True,False,False,True,False
T5810,-70.29224929320787,70.29224929320787,-31.01,31.01,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.1707000000000005,,,,,,,True,False,False,True,False
T5811,-70.30661676822544,70.30661676822544,-31.05,31.05,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.1735,,,,,,,True,False,False,True,False
T5812,-70.29224929320787,70.29224929320787,-31.01,31.01,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.1707000000000005,,,,,,,True,False,False,True,False
T5813,-70.29224929320787,70.29224929320787,-31.01,31.01,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.1707000000000005,,,,,,,True,False,False,True,False
T5814,-70.38922974957626,70.38922974957626,-31.28,31.28,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.1896000000000004,,,,,,,True,False,False,True,False
T5815,-70.94596940650594,70.94596940650594,-32.83,32.83,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.2981000000000003,,,,,,,True,False,False,True,False
T5816,-70.77355970629549,70.77355970629549,-32.35,32.35,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.2645000000000004,,,,,,,True,False,False,True,False
T5817,-71.26564572564622,71.26564572564622,-33.72,33.72,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.3604000000000003,,,,,,,True,False,False,True,False
T5818,-70.39282161833066,70.39282161833066,-31.29,31.29,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.1903,,,,,,,True,False,False,True,False
T5819,-70.08751277420795,70.08751277420795,-30.44,30.44,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.1308000000000002,,,,,,,True,False,False,True,False
T5820,-69.69599907997997,69.69599907997997,-29.35,29.35,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.0545000000000004,,,,,,,True,False,False,True,False
